,0,1,2,3,4,5
2688,28105,9466,Microsoft HoloLens 2,Seattle Warehouse,269,2025-05-15 11:00:00
2689,20731,3626,Azure GPU Node,Dallas Data Center,151,2025-05-11 17:00:00
2690,20024,4052,Microsoft Audio Dock,NYC Warehouse,233,2025-07-09 00:00:00
2691,24481,5049,Microsoft HoloLens 2,Chicago Warehouse,89,2025-08-05 00:00:00
2692,27254,9858,Azure GPU Node,Seattle Warehouse,380,2025-11-14 06:00:00
2693,29866,9667,Azure Network Switch,LA Warehouse,190,2025-07-02 12:00:00
2694,27419,2194,Microsoft Audio Dock,Atlanta Distribution Hub,186,2025-06-27 20:00:00
2695,24513,7866,Xbox Series X Console,Atlanta Distribution Hub,199,2025-11-19 16:00:00
2696,22670,3612,Surface Pen,Dallas Data Center,301,2025-07-06 19:00:00
2697,20526,1792,Surface Pro 9,San Francisco Data Center,435,2025-11-08 16:00:00
2698,29796,8361,Azure GPU Node,LA Warehouse,239,2025-07-31 20:00:00
2699,23040,1939,Microsoft Modern Webcam,Atlanta Distribution Hub,17,2025-06-24 14:00:00
2700,25617,4291,Surface Docking Station,NYC Warehouse,324,2025-08-23 05:00:00
2701,28953,3286,Surface Docking Station,Atlanta Distribution Hub,238,2025-08-21 22:00:00
2702,22181,6560,Surface Go 3,Dallas Data Center,28,2025-05-31 13:00:00
2703,24690,5486,Microsoft Audio Dock,Atlanta Distribution Hub,127,2025-08-23 02:00:00
2704,21727,7344,Surface Docking Station,LA Warehouse,164,2025-08-20 09:00:00
2705,27775,3841,Xbox Wireless Controller,Chicago Warehouse,394,2025-06-30 17:00:00
2706,22797,9908,Azure Firewall Appliance,Seattle Warehouse,145,2025-05-06 09:00:00
2707,21481,2902,Microsoft Modern Webcam,Chicago Warehouse,140,2025-05-13 00:00:00
2708,27505,1796,Xbox Series S Console,San Francisco Data Center,9,2025-08-12 15:00:00
2709,24695,8091,Azure GPU Node,NYC Warehouse,165,2025-10-13 01:00:00
2710,20376,8259,Surface Pro 9,Atlanta Distribution Hub,42,2025-09-01 04:00:00
2711,23059,6537,Microsoft Audio Dock,NYC Warehouse,72,2025-08-16 18:00:00
2712,29890,5546,Xbox Series X Console,San Francisco Data Center,317,2025-09-05 03:00:00
2713,22726,9578,Azure Firewall Appliance,LA Warehouse,128,2025-05-11 19:00:00
2714,29512,5478,Xbox Series X Console,LA Warehouse,377,2025-09-26 16:00:00
2715,25269,8561,Surface Duo 2,Dallas Data Center,417,2025-07-10 07:00:00
2716,25056,9264,Data Center Cooling Unit,NYC Warehouse,372,2025-08-17 04:00:00
2717,22342,9079,Surface Laptop 5,Houston Warehouse,444,2025-05-03 19:00:00
2718,21559,7502,Microsoft Audio Dock,Dallas Data Center,346,2025-08-28 17:00:00
2719,26875,9334,Surface Headphones 2,San Francisco Data Center,179,2025-11-03 02:00:00
2720,23820,8717,Surface Headphones 2,Atlanta Distribution Hub,201,2025-05-02 13:00:00
2721,24163,4151,Xbox Series S Console,Chicago Warehouse,52,2025-06-23 08:00:00
2722,20215,9913,Surface Go 3,Seattle Warehouse,54,2025-08-05 22:00:00
2723,23475,9475,Azure Rack Server,Atlanta Distribution Hub,365,2025-06-10 23:00:00
2724,22174,5193,Azure Storage Array,Atlanta Distribution Hub,186,2025-06-27 06:00:00
2725,22741,9848,Microsoft HoloLens 2,Chicago Warehouse,379,2025-08-24 22:00:00
2726,24658,3363,Azure Rack Server,San Francisco Data Center,420,2025-09-10 23:00:00
2727,25120,1413,Surface Pro 9,NYC Warehouse,36,2025-11-04 10:00:00
2728,22125,5677,Xbox Elite Controller,Chicago Warehouse,252,2025-09-12 20:00:00
2729,21119,5031,Microsoft HoloLens 2,Dallas Data Center,315,2025-06-13 01:00:00
2730,22299,7420,Xbox Elite Controller,Dallas Data Center,398,2025-09-18 14:00:00
2731,24920,4896,Surface Go 3,Dallas Data Center,108,2025-05-13 09:00:00
2732,25897,1015,Surface Headphones 2,Houston Warehouse,213,2025-05-15 14:00:00
2733,28160,9892,Xbox Wireless Controller,NYC Warehouse,223,2025-06-20 08:00:00
2734,25157,9186,Surface Pro 9,Houston Warehouse,328,2025-08-11 04:00:00
2735,26995,1875,Xbox Wireless Controller,Houston Warehouse,77,2025-07-07 22:00:00
2736,28647,6806,Xbox Series X Console,Dallas Data Center,320,2025-08-29 14:00:00
2737,21570,7404,Azure Firewall Appliance,Dallas Data Center,433,2025-07-18 01:00:00
2738,20360,8863,Azure Network Switch,LA Warehouse,130,2025-05-25 23:00:00
2739,24292,2727,Microsoft Audio Dock,LA Warehouse,47,2025-06-07 10:00:00
2740,20992,5286,Xbox Wireless Controller,Dallas Data Center,146,2025-08-30 21:00:00
2741,28460,4288,Azure Firewall Appliance,Houston Warehouse,111,2025-11-07 14:00:00
2742,29315,8624,Surface Laptop 5,NYC Warehouse,168,2025-06-13 22:00:00
2743,27061,3643,Azure Network Switch,Chicago Warehouse,305,2025-11-03 11:00:00
2744,29444,6558,Microsoft Audio Dock,Dallas Data Center,316,2025-09-30 03:00:00
2745,25633,2988,Microsoft HoloLens 2,Dallas Data Center,62,2025-06-30 05:00:00
2746,22012,8819,Surface Pro 9,Chicago Warehouse,207,2025-10-13 08:00:00
2747,21906,4854,Azure Storage Array,Houston Warehouse,203,2025-05-16 01:00:00
2748,27839,5418,Surface Pro 9,Houston Warehouse,41,2025-08-06 12:00:00
2749,24933,9541,Azure Storage Array,Atlanta Distribution Hub,394,2025-05-15 18:00:00
2750,26871,2674,Surface Duo 2,San Francisco Data Center,391,2025-08-18 16:00:00
2751,23738,2257,Data Center Cooling Unit,Seattle Warehouse,251,2025-09-22 14:00:00
2752,23362,2839,Azure Rack Server,LA Warehouse,71,2025-11-15 13:00:00
2753,25134,9582,Azure GPU Node,Houston Warehouse,477,2025-06-29 00:00:00
2754,27141,2046,Xbox Series X Console,Chicago Warehouse,169,2025-09-11 18:00:00
2755,21241,3306,Xbox Series S Console,San Francisco Data Center,8,2025-07-24 11:00:00
2756,22221,1949,Surface Laptop 5,Seattle Warehouse,183,2025-10-24 12:00:00
2757,26471,6755,Surface Pro 9,Chicago Warehouse,436,2025-08-27 07:00:00
2758,24352,2150,Surface Docking Station,Atlanta Distribution Hub,222,2025-06-16 12:00:00
2759,26110,3965,Xbox Elite Controller,Dallas Data Center,382,2025-06-20 19:00:00
2760,26488,1985,Data Center Cooling Unit,NYC Warehouse,381,2025-05-21 15:00:00
2761,21515,7163,Surface Pro 9,Seattle Warehouse,311,2025-11-12 21:00:00
2762,29789,2334,Microsoft Modern Webcam,Atlanta Distribution Hub,147,2025-09-09 02:00:00
2763,21030,4707,Surface Duo 2,Houston Warehouse,324,2025-09-22 16:00:00
2764,27501,4788,Surface Duo 2,Dallas Data Center,28,2025-08-02 22:00:00
2765,20161,2779,Surface Pro 9,Dallas Data Center,129,2025-08-31 08:00:00
2766,26401,3665,Xbox Series X Console,Chicago Warehouse,407,2025-05-06 05:00:00
2767,25210,8772,Surface Duo 2,Atlanta Distribution Hub,118,2025-09-28 08:00:00
2768,20985,9392,Microsoft Audio Dock,NYC Warehouse,207,2025-11-16 01:00:00
2769,23280,4201,Surface Headphones 2,LA Warehouse,36,2025-11-14 03:00:00
2770,20211,4836,Xbox Wireless Controller,Dallas Data Center,240,2025-11-23 10:00:00
2771,25548,1465,Xbox Series X Console,San Francisco Data Center,87,2025-05-31 02:00:00
2772,24443,4614,Data Center Cooling Unit,LA Warehouse,137,2025-08-29 08:00:00
2773,26162,2117,Xbox Series S Console,LA Warehouse,270,2025-08-18 18:00:00
2774,28442,3940,Microsoft Modern Webcam,Chicago Warehouse,432,2025-09-12 07:00:00
2775,28534,3256,Microsoft Audio Dock,Atlanta Distribution Hub,421,2025-09-26 18:00:00
2776,20649,9811,Surface Laptop 5,Chicago Warehouse,206,2025-10-04 15:00:00
2777,24774,7595,Azure Firewall Appliance,San Francisco Data Center,299,2025-07-15 13:00:00
2778,24648,6410,Azure Firewall Appliance,Seattle Warehouse,137,2025-07-21 22:00:00
2779,27362,9274,Xbox Series X Console,LA Warehouse,111,2025-05-03 02:00:00
2780,22857,3196,Xbox Wireless Controller,San Francisco Data Center,264,2025-07-20 16:00:00
2781,26927,4207,Surface Pro 9,Atlanta Distribution Hub,327,2025-07-10 07:00:00
2782,23248,2772,Surface Pro 9,Chicago Warehouse,305,2025-07-19 02:00:00
2783,26239,3145,Azure GPU Node,Chicago Warehouse,36,2025-07-10 20:00:00
2784,24436,1518,Azure GPU Node,San Francisco Data Center,31,2025-11-20 03:00:00
2785,26751,1977,Microsoft Modern Webcam,NYC Warehouse,238,2025-07-28 00:00:00
2786,26806,9552,Surface Pro 9,NYC Warehouse,130,2025-11-17 20:00:00
2787,21613,5859,Data Center Cooling Unit,Atlanta Distribution Hub,447,2025-10-04 07:00:00
2788,29508,1987,Microsoft Modern Webcam,LA Warehouse,259,2025-08-31 09:00:00
2789,24001,6399,Surface Headphones 2,Atlanta Distribution Hub,10,2025-09-22 00:00:00
2790,29257,4947,Azure Firewall Appliance,LA Warehouse,223,2025-05-11 04:00:00
2791,23675,4822,Surface Headphones 2,Chicago Warehouse,294,2025-05-01 14:00:00
2792,21065,9102,Azure GPU Node,LA Warehouse,352,2025-06-08 13:00:00
2793,28265,1530,Xbox Series X Console,Dallas Data Center,462,2025-06-16 18:00:00
2794,21097,7623,Azure Network Switch,Atlanta Distribution Hub,104,2025-10-14 04:00:00
2795,22952,2039,Azure Firewall Appliance,Dallas Data Center,335,2025-05-04 19:00:00
2796,25197,6598,Azure Storage Array,LA Warehouse,222,2025-06-11 01:00:00
2797,27460,2954,Surface Headphones 2,Dallas Data Center,173,2025-06-01 17:00:00
2798,20499,5371,Xbox Elite Controller,NYC Warehouse,481,2025-08-05 11:00:00
2799,25775,3078,Azure Storage Array,Houston Warehouse,274,2025-07-29 20:00:00
2800,26162,6921,Azure Network Switch,Seattle Warehouse,488,2025-09-03 19:00:00
2801,20100,5987,Microsoft HoloLens 2,LA Warehouse,129,2025-06-28 01:00:00
2802,26493,9736,Surface Go 3,Dallas Data Center,279,2025-05-05 20:00:00
2803,28636,4245,Xbox Wireless Controller,NYC Warehouse,472,2025-06-05 00:00:00
2804,22974,2275,Surface Docking Station,Seattle Warehouse,360,2025-05-09 12:00:00
2805,22110,1556,Microsoft Audio Dock,LA Warehouse,401,2025-08-30 07:00:00
2806,21960,8352,Surface Pro 9,Houston Warehouse,439,2025-09-12 02:00:00
2807,21289,7476,Xbox Series X Console,Seattle Warehouse,493,2025-09-15 10:00:00
2808,26384,9180,Data Center Cooling Unit,Seattle Warehouse,71,2025-09-05 10:00:00
2809,29356,6752,Azure Firewall Appliance,Seattle Warehouse,459,2025-07-04 15:00:00
2810,26406,9533,Azure Network Switch,Atlanta Distribution Hub,94,2025-09-18 12:00:00
2811,20134,8791,Surface Go 3,Seattle Warehouse,357,2025-11-24 09:00:00
2812,22906,8905,Microsoft Audio Dock,NYC Warehouse,329,2025-06-13 00:00:00
2813,20020,1351,Microsoft Audio Dock,NYC Warehouse,309,2025-10-10 05:00:00
2814,22849,2329,Xbox Series S Console,Atlanta Distribution Hub,183,2025-05-17 02:00:00
2815,25135,3958,Azure Firewall Appliance,Seattle Warehouse,281,2025-05-04 22:00:00
2816,21424,8689,Microsoft Audio Dock,Atlanta Distribution Hub,463,2025-11-14 18:00:00
2817,27499,9112,Surface Duo 2,NYC Warehouse,252,2025-05-28 16:00:00
2818,24206,2941,Surface Docking Station,Dallas Data Center,25,2025-10-13 06:00:00
2819,26084,8386,Surface Pen,Houston Warehouse,394,2025-10-23 03:00:00
2820,20122,9815,Xbox Elite Controller,Dallas Data Center,430,2025-09-30 04:00:00
2821,27861,4525,Surface Pro 9,NYC Warehouse,117,2025-06-18 18:00:00
2822,28287,3864,Data Center Cooling Unit,San Francisco Data Center,444,2025-08-29 23:00:00
2823,26594,8228,Microsoft HoloLens 2,Dallas Data Center,397,2025-05-01 17:00:00
2824,26603,9709,Microsoft HoloLens 2,Houston Warehouse,386,2025-08-21 18:00:00
2825,23612,6136,Azure Rack Server,NYC Warehouse,454,2025-10-21 13:00:00
2826,23610,8842,Surface Duo 2,Dallas Data Center,278,2025-09-02 15:00:00
2827,25596,3183,Azure Network Switch,San Francisco Data Center,41,2025-09-18 22:00:00
2828,27991,5960,Xbox Wireless Controller,San Francisco Data Center,451,2025-05-26 08:00:00
2829,24025,7231,Microsoft HoloLens 2,Seattle Warehouse,436,2025-08-23 02:00:00
2830,21178,6834,Surface Laptop 5,Seattle Warehouse,118,2025-11-04 12:00:00
2831,22973,7940,Surface Go 3,NYC Warehouse,21,2025-06-29 23:00:00
2832,28240,5070,Surface Docking Station,San Francisco Data Center,491,2025-06-06 21:00:00
2833,28538,4429,Surface Pen,Seattle Warehouse,286,2025-09-14 11:00:00
2834,28083,3575,Surface Go 3,Dallas Data Center,375,2025-10-28 10:00:00
2835,26170,8277,Surface Headphones 2,San Francisco Data Center,95,2025-10-22 12:00:00
2836,21698,6894,Surface Go 3,Atlanta Distribution Hub,392,2025-06-30 15:00:00
2837,24337,5612,Xbox Series S Console,Seattle Warehouse,4,2025-08-25 01:00:00
2838,26743,2083,Microsoft Audio Dock,Seattle Warehouse,436,2025-08-18 00:00:00
2839,27400,8314,Microsoft HoloLens 2,Dallas Data Center,232,2025-05-12 00:00:00
2840,23924,9745,Microsoft Audio Dock,LA Warehouse,146,2025-05-12 09:00:00
2841,22605,6316,Azure Storage Array,LA Warehouse,210,2025-07-21 01:00:00
2842,25350,2630,Surface Pen,Houston Warehouse,395,2025-08-12 12:00:00
2843,21416,6828,Data Center Cooling Unit,Dallas Data Center,24,2025-09-17 09:00:00
2844,24405,7479,Surface Go 3,Chicago Warehouse,321,2025-06-27 16:00:00
2845,28113,7068,Azure Storage Array,LA Warehouse,435,2025-06-23 14:00:00
2846,29338,9663,Azure Firewall Appliance,LA Warehouse,370,2025-10-14 17:00:00
2847,20244,5646,Xbox Series S Console,Seattle Warehouse,205,2025-11-19 19:00:00
2848,29325,3426,Data Center Cooling Unit,Seattle Warehouse,100,2025-07-20 23:00:00
2849,26104,8130,Microsoft Modern Webcam,San Francisco Data Center,336,2025-07-23 01:00:00
2850,25995,3378,Surface Headphones 2,San Francisco Data Center,207,2025-08-28 22:00:00
2851,28094,2691,Microsoft HoloLens 2,NYC Warehouse,166,2025-07-02 01:00:00
2852,20649,7449,Microsoft Modern Webcam,Seattle Warehouse,213,2025-09-13 20:00:00
2853,26584,5030,Surface Headphones 2,Dallas Data Center,294,2025-07-22 15:00:00
2854,23360,9803,Surface Pro 9,Seattle Warehouse,69,2025-09-22 21:00:00
2855,20081,3247,Surface Go 3,Atlanta Distribution Hub,466,2025-06-15 00:00:00
2856,29962,9493,Surface Laptop 5,NYC Warehouse,442,2025-08-07 11:00:00
2857,27081,4773,Azure Network Switch,NYC Warehouse,221,2025-06-01 03:00:00
2858,21336,3889,Microsoft HoloLens 2,Atlanta Distribution Hub,360,2025-05-25 13:00:00
2859,21761,9077,Xbox Wireless Controller,LA Warehouse,97,2025-09-10 08:00:00
2860,27577,4685,Surface Laptop 5,Houston Warehouse,349,2025-05-13 05:00:00
2861,22060,2539,Surface Pen,Seattle Warehouse,465,2025-06-14 19:00:00
2862,20381,2728,Surface Headphones 2,Dallas Data Center,315,2025-09-18 22:00:00
2863,20939,8278,Surface Pen,Dallas Data Center,483,2025-05-28 15:00:00
2864,28235,5302,Surface Headphones 2,Seattle Warehouse,78,2025-05-12 17:00:00
2865,28915,5550,Xbox Series S Console,LA Warehouse,400,2025-10-31 12:00:00
2866,25600,5614,Xbox Elite Controller,Atlanta Distribution Hub,486,2025-07-24 22:00:00
2867,24061,3596,Azure Rack Server,NYC Warehouse,61,2025-09-13 14:00:00
2868,22188,3258,Surface Go 3,Atlanta Distribution Hub,347,2025-09-24 13:00:00
2869,29140,2784,Azure Rack Server,Dallas Data Center,9,2025-05-15 01:00:00
2870,25196,9964,Xbox Series S Console,LA Warehouse,485,2025-06-04 20:00:00
2871,24703,6819,Surface Laptop 5,Dallas Data Center,257,2025-10-12 01:00:00
2872,27568,2640,Surface Docking Station,LA Warehouse,455,2025-07-08 00:00:00
2873,21546,2634,Xbox Series S Console,Seattle Warehouse,126,2025-09-23 04:00:00
2874,24803,3361,Surface Docking Station,Dallas Data Center,458,2025-11-03 06:00:00
2875,23641,1233,Microsoft HoloLens 2,Houston Warehouse,301,2025-07-12 05:00:00
2876,27032,4300,Azure Rack Server,LA Warehouse,65,2025-11-08 01:00:00
2877,21625,8977,Xbox Series S Console,Atlanta Distribution Hub,473,2025-08-16 00:00:00
2878,28913,6648,Surface Pro 9,NYC Warehouse,320,2025-10-06 12:00:00
2879,22356,9048,Surface Laptop 5,Seattle Warehouse,51,2025-06-01 07:00:00
2880,29474,8587,Surface Go 3,NYC Warehouse,303,2025-11-05 06:00:00
2881,21403,4895,Surface Headphones 2,San Francisco Data Center,486,2025-09-10 16:00:00
2882,23565,3534,Microsoft HoloLens 2,Dallas Data Center,55,2025-06-06 08:00:00
2883,24660,2658,Microsoft Modern Webcam,Houston Warehouse,450,2025-08-15 14:00:00
2884,25698,2676,Surface Go 3,Seattle Warehouse,355,2025-10-26 19:00:00
2885,26943,4556,Xbox Series S Console,NYC Warehouse,104,2025-11-05 04:00:00
2886,21878,3901,Microsoft Audio Dock,San Francisco Data Center,422,2025-05-02 05:00:00
2887,24635,1346,Surface Headphones 2,Houston Warehouse,163,2025-09-27 10:00:00
2888,28575,5062,Azure Network Switch,Seattle Warehouse,293,2025-08-24 06:00:00
2889,23714,6425,Data Center Cooling Unit,NYC Warehouse,206,2025-10-13 17:00:00
2890,23389,6471,Xbox Elite Controller,Houston Warehouse,71,2025-05-15 21:00:00
2891,28443,7648,Azure Firewall Appliance,San Francisco Data Center,432,2025-06-08 06:00:00
2892,25200,3976,Microsoft HoloLens 2,San Francisco Data Center,225,2025-10-24 01:00:00
2893,23651,3410,Microsoft HoloLens 2,LA Warehouse,209,2025-05-07 12:00:00
2894,25809,9747,Xbox Series S Console,Atlanta Distribution Hub,317,2025-11-01 20:00:00
2895,20519,8858,Microsoft HoloLens 2,Seattle Warehouse,76,2025-07-20 11:00:00
2896,26552,4297,Xbox Series X Console,NYC Warehouse,37,2025-11-16 06:00:00
2897,21841,5134,Xbox Series X Console,San Francisco Data Center,47,2025-06-14 22:00:00
2898,22981,4958,Azure Network Switch,Chicago Warehouse,341,2025-07-26 17:00:00
2899,23393,6711,Surface Docking Station,San Francisco Data Center,331,2025-10-13 06:00:00
2900,28756,2959,Data Center Cooling Unit,Chicago Warehouse,468,2025-06-16 14:00:00
2901,26628,6857,Surface Headphones 2,Seattle Warehouse,126,2025-08-16 10:00:00
2902,27425,5082,Azure Firewall Appliance,Chicago Warehouse,479,2025-08-29 14:00:00
2903,28882,1366,Microsoft Modern Webcam,Atlanta Distribution Hub,275,2025-10-17 19:00:00
2904,27432,5505,Azure Storage Array,Seattle Warehouse,201,2025-09-24 12:00:00
2905,26883,2465,Microsoft HoloLens 2,Chicago Warehouse,446,2025-05-28 14:00:00
2906,25207,2221,Microsoft HoloLens 2,LA Warehouse,237,2025-07-30 08:00:00
2907,22016,7306,Xbox Wireless Controller,Chicago Warehouse,28,2025-07-14 01:00:00
2908,23827,3225,Azure Network Switch,Houston Warehouse,228,2025-05-06 11:00:00
2909,23366,4543,Surface Go 3,Houston Warehouse,405,2025-09-06 10:00:00
2910,27172,7649,Surface Go 3,Atlanta Distribution Hub,348,2025-09-06 09:00:00
2911,21474,7154,Surface Headphones 2,Atlanta Distribution Hub,360,2025-06-24 07:00:00
2912,25001,7375,Xbox Elite Controller,Dallas Data Center,451,2025-06-20 10:00:00
2913,29598,4217,Surface Pro 9,Chicago Warehouse,124,2025-09-13 00:00:00
2914,23823,6676,Xbox Series X Console,LA Warehouse,261,2025-06-12 04:00:00
2915,20188,9387,Azure Network Switch,Chicago Warehouse,351,2025-08-01 22:00:00
2916,20262,1212,Data Center Cooling Unit,Dallas Data Center,349,2025-11-10 12:00:00
2917,28863,9897,Azure Rack Server,Seattle Warehouse,7,2025-09-26 12:00:00
2918,23918,1212,Azure Network Switch,Seattle Warehouse,479,2025-05-14 03:00:00
2919,26894,8782,Surface Duo 2,San Francisco Data Center,369,2025-08-20 06:00:00
2920,22455,5647,Data Center Cooling Unit,LA Warehouse,78,2025-10-17 01:00:00
2921,28846,5509,Azure Storage Array,Atlanta Distribution Hub,471,2025-05-22 04:00:00
2922,29723,8898,Microsoft Modern Webcam,LA Warehouse,87,2025-07-19 20:00:00
2923,22417,8328,Xbox Elite Controller,NYC Warehouse,374,2025-05-02 00:00:00
2924,25650,8511,Microsoft Audio Dock,LA Warehouse,219,2025-06-01 03:00:00
2925,20115,2652,Azure Storage Array,LA Warehouse,461,2025-05-15 11:00:00
2926,27168,4580,Azure GPU Node,NYC Warehouse,289,2025-08-04 14:00:00
2927,23297,4196,Microsoft Audio Dock,Seattle Warehouse,297,2025-05-11 01:00:00
2928,28059,7379,Xbox Wireless Controller,Chicago Warehouse,302,2025-08-04 15:00:00
2929,23945,9766,Surface Laptop 5,San Francisco Data Center,355,2025-11-17 21:00:00
2930,25988,4964,Azure Network Switch,San Francisco Data Center,217,2025-11-04 20:00:00
2931,20288,4225,Microsoft Audio Dock,Atlanta Distribution Hub,154,2025-10-17 10:00:00
2932,23456,6901,Surface Docking Station,NYC Warehouse,94,2025-11-07 22:00:00
2933,21067,5342,Azure Rack Server,Houston Warehouse,180,2025-10-28 19:00:00
2934,29148,6721,Azure Firewall Appliance,Dallas Data Center,122,2025-09-19 12:00:00
2935,28527,9828,Xbox Wireless Controller,Atlanta Distribution Hub,293,2025-10-07 20:00:00
2936,29894,9920,Surface Pen,Seattle Warehouse,245,2025-09-12 18:00:00
2937,29448,1976,Data Center Cooling Unit,Seattle Warehouse,181,2025-10-06 02:00:00
2938,29862,2769,Surface Laptop 5,Chicago Warehouse,435,2025-09-22 09:00:00
2939,21858,4710,Xbox Series S Console,Dallas Data Center,310,2025-08-18 21:00:00
2940,20974,9102,Xbox Series X Console,Dallas Data Center,304,2025-10-03 14:00:00
2941,28021,8098,Surface Laptop 5,Atlanta Distribution Hub,195,2025-08-16 07:00:00
2942,21403,4526,Surface Pro 9,Dallas Data Center,431,2025-07-19 14:00:00
